,time,u_out
311,31.1,-0.2442425771339763
312,31.200000000000003,-0.2269587098189088
313,31.3,-0.23506801045807807
314,31.400000000000002,-0.22746958233221473
315,31.5,-0.2428266450746071
316,31.6,-0.2216990156723097
317,31.700000000000003,-0.22408945035148564
318,31.8,-0.23970085358688809
319,31.900000000000002,-0.21531005761448846
320,32.0,-0.24354836413796374
321,32.1,-0.23885610304531985
322,32.2,-0.22776267533816433
323,32.300000000000004,-0.22496446049012267
324,32.4,-0.2516591918966005
325,32.5,-0.21759526396024342
326,32.6,-0.2177482417479508
327,32.7,-0.20595786874768574
328,32.800000000000004,-0.2250791770651952
329,32.9,-0.21431487334633026
330,33.0,-0.21374261968053834
331,33.1,-0.20153199639467154
332,33.2,-0.21488872141646778
333,33.300000000000004,-0.21055014880977077
334,33.4,-0.20479887975345765
335,33.5,-0.2041546431431804
336,33.6,-0.20331047729193077
337,33.7,-0.18272259092665383
338,33.800000000000004,-0.18988341448092141
339,33.9,-0.17343268101033138
340,34.0,-0.18021032983349738
341,34.1,-0.16947298026523477
342,34.2,-0.16722570850249585
343,34.300000000000004,-0.1809194928947963
344,34.4,-0.17618596332055672
345,34.5,-0.14877138624900324
346,34.6,-0.17742749030316698
347,34.7,-0.1704083080525143
348,34.800000000000004,-0.18957849880131752
349,34.9,-0.16153965508023244
350,35.0,-0.17034888629594397
351,35.1,-0.17899149178058002
352,35.2,-0.1765476583459991
353,35.300000000000004,-0.18454383948584177
354,35.4,-0.17531362667349756
355,35.5,-0.19905528119397525
356,35.6,-0.1942013738164164
357,35.7,-0.18395148887831786
358,35.800000000000004,-0.19514514128405264
359,35.9,-0.20543238548031553
360,36.0,-0.20988568184692452
361,36.1,-0.21904518247539462
362,36.2,-0.21546744747800292
363,36.300000000000004,-0.22340588458742613
364,36.4,-0.20707811461154835
365,36.5,-0.2200310966772861
366,36.6,-0.22298029273383277
367,36.7,-0.22147789033625265
368,36.800000000000004,-0.2314011794224035
369,36.9,-0.23028914510251827
370,37.0,-0.22074702411900832
371,37.1,-0.23005572906311234
372,37.2,-0.22673757926222474
373,37.300000000000004,-0.23978129766239253
374,37.4,-0.2276093171407278
375,37.5,-0.2342924698043491
376,37.6,-0.2233834105296592
377,37.7,-0.26281109302190225
378,37.800000000000004,-0.2357944808046145
379,37.9,-0.22950829271166046
380,38.0,-0.22771814661964926
381,38.1,-0.22022141141936866
382,38.2,-0.2169924016191036
383,38.300000000000004,-0.20497061735316724
384,38.400000000000006,-0.22480804750049782
385,38.5,-0.2171198889896888
386,38.6,-0.18581472703376412
387,38.7,-0.21370357922083594
388,38.800000000000004,-0.19720231100206265
389,38.900000000000006,-0.19090083455140702
390,39.0,-0.19485391448855724
391,39.1,-0.18104098943797503
392,39.2,-0.17923026211589432
393,39.300000000000004,-0.1761273270065579
394,39.400000000000006,-0.1517823429869744
395,39.5,-0.16006642444243568
396,39.6,-0.18744498634952322
397,39.7,-0.13794076061461535
398,39.800000000000004,-0.15742554331363015
399,39.900000000000006,-0.1513073275844242
400,40.0,-0.11739321798339064
401,40.1,-0.12725423183702333
402,40.2,-0.1356795259516295
403,40.300000000000004,-0.10701120715550735
404,40.400000000000006,-0.13200181949676382
405,40.5,-0.12095130478887763
406,40.6,-0.11032772997098139
407,40.7,-0.1157824494752178
408,40.800000000000004,-0.09834248940010785
409,40.900000000000006,-0.09761564178811513
410,41.0,-0.10908658022301734
411,41.1,-0.10205827389416096
412,41.2,-0.11155893740933329
413,41.300000000000004,-0.09417959899794659
414,41.400000000000006,-0.0922236718935961
415,41.5,-0.11121027712344816
416,41.6,-0.09956655054193611
417,41.7,-0.10240635514333364
418,41.800000000000004,-0.10679588293662277
419,41.900000000000006,-0.11221393394613847
420,42.0,-0.12280538846045509
421,42.1,-0.1119060594027497
422,42.2,-0.11656638032688105
423,42.300000000000004,-0.11359708695551113
424,42.400000000000006,-0.1232601177213082
425,42.5,-0.12371143461178039
426,42.6,-0.1106989825099026
427,42.7,-0.1309881952397645
428,42.800000000000004,-0.13822130187281442
429,42.900000000000006,-0.12793894774457873
430,43.0,-0.13367844758193076
431,43.1,-0.13876918835599783
432,43.2,-0.12424845224876518
433,43.300000000000004,-0.1405489986341332
434,43.400000000000006,-0.14389275961233305
435,43.5,-0.1389302596220552
436,43.6,-0.14320058036809924
437,43.7,-0.13645038354051173
438,43.800000000000004,-0.14586772659179623
439,43.900000000000006,-0.12961725504823154
440,44.0,-0.13079816427481197
441,44.1,-0.11170992278120358
442,44.2,-0.09520008586455812
443,44.300000000000004,-0.11264295401844861
444,44.400000000000006,-0.12327331871964758
445,44.5,-0.12121342390718878
446,44.6,-0.1047868251494376
447,44.7,-0.10634816775006928
448,44.800000000000004,-0.10042423121254093
449,44.900000000000006,-0.08647614372304807
450,45.0,-0.08855001368299636
451,45.1,-0.08969671284135922
452,45.2,-0.07041069046726958
453,45.300000000000004,-0.07090317935397707
454,45.400000000000006,-0.07179374429770152
455,45.5,-0.0682026585925511
456,45.6,-0.05864653011074712
457,45.7,-0.057525616307947475
458,45.800000000000004,-0.03837314107500785
459,45.900000000000006,-0.049524108778296765
460,46.0,-0.022443293071775918
461,46.1,-0.03719322145370822
462,46.2,-0.006154353773033172
463,46.300000000000004,-0.00820435575919919
464,46.400000000000006,-0.0015738885393287846
465,46.5,-0.006157625432657798
466,46.6,0.0009623810007803216
467,46.7,-0.0027486920769328018
468,46.800000000000004,0.018743010455580814
469,46.900000000000006,0.025794644221878063
470,47.0,-0.0006345179113966953
471,47.1,0.0364080284347022
472,47.2,0.00029301501624911033
473,47.300000000000004,0.012281361299729206
474,47.400000000000006,0.016002460842085037
475,47.5,0.019013618192351055
476,47.6,0.025064511098180337
477,47.7,0.018246895686783206
478,47.800000000000004,0.027102294347107574
479,47.900000000000006,0.02369428830151237
480,48.0,0.02097694188819231
481,48.1,0.011040645656896272
482,48.2,0.005924870313564489
483,48.300000000000004,0.016379131658273535
484,48.400000000000006,0.0018698409876145797
485,48.5,0.007562419323062369
486,48.6,0.022455409810534288
487,48.7,-0.0021813218113245145
488,48.800000000000004,-0.007545235582346229
489,48.900000000000006,0.020264356126916967
490,49.0,-0.01919215872749639
491,49.1,-0.01686745180002961
492,49.2,-0.002714203970189602
493,49.300000000000004,0.006038293823727919
494,49.400000000000006,-0.006212325726276256
495,49.5,-0.0074548452951672
496,49.6,-0.020848246539987757
497,49.7,-0.020558633311168025
498,49.800000000000004,-0.02693453395667978
499,49.900000000000006,-0.03240288429021286
500,50.0,-0.03541814111073106
